ID;Rooms;District;Meters;Floor;House;Price;Interier
241094413;1;Промышленный;130.4/89.4/21.5;14/16; Монолитный;8084800;Нет данных
241094414;2;Промышленный;85.3/44.6/11.2;14/16; Монолитный;5280070;Нет данных
241094416;1;Промышленный;130.0/89.4/21.5;15/16; Монолитный;8060000;Нет данных
241094417;2;Промышленный;85.1/44.6/11.2;15/16; Монолитный;5267690;Нет данных
241105543;1;Промышленный;28.0/12.5;4/9;Нет данных;1650000;Косметический
241128169;3;Ленинский;106.5/56.1/16.7;22/25; Монолитно-кирпичный;10650000;Без ремонта
241142805;1;Кировский;48.2/15.0/14.0;3/22; Кирпичный;2560000;Без ремонта
241142977;2;Кировский;44.4/30.0/5.0;5/5; Панельный;2350000;Нет данных
241142990;2;Кировский;23.0/15.7/3.0;5/5; Кирпичный;1250000;Без ремонта
241145792;2;Железнодорожный;46.0/19.0/22.0;4/4;Нет данных;3230000;Нет данных
241157078;3;Октябрьский;159.0;22/25; Монолитный;25500000;Дизайнерский
241190825;1;Промышленный;51.5;18/19;Нет данных;3500000;Нет данных
241199327;3;Октябрьский;93.7/32.1/44.0;20/22; Монолитный;9000000;Дизайнерский
241215533;3;Кировский;71.0/41.5/9.4;10/12; Панельный;3690000;Косметический
241215617;3;Кировский;78.0/49.2/8.0;2/3; Кирпичный;2360000;Нет данных
241232158;2;Промышленный;65.0/34.0/12.1;11/19; Кирпичный;5600000;Нет данных
241232798;1;Кировский;30.5/18.0/6.0;2/5; Панельный;1950000;Косметический
241277767;2;Железнодорожный;80.0/13.0;17/18; Кирпичный;5800000;Евроремонт
241282738;1;Железнодорожный;30.3/18.0/6.0;1/5; Панельный;2200000;Косметический
241304957;2;Промышленный;45.0/31.0/6.0;5/5; Кирпичный;2250000;Косметический
241317794;2;Кировский;44.4/30.0/6.1;5/5; Панельный;1950000;Без ремонта
241323250;3;Железнодорожный;61.0/44.0/6.0;2/5; Панельный;3100000;Без ремонта
241353182;2;Советский;41.0/28.0/6.0;4/5; Кирпичный;2150000;Косметический
241355722;3;Самарский;66.0/45.0/10.0;3/6;Нет данных;3650000;Нет данных
241355888;2;Кировский;42.0/27.0/12.0;3/9; Кирпичный;2150000;Косметический
241363236;1;Кировский;32.0/19.0/6.0;2/5; Панельный;1650000;Нет данных
241374289;3;Самарский;69.3/45.0/6.8;2/3;Нет данных;3500000;Нет данных
241374369;2;Ленинский;41.5/28.9/6.0;5/5;Нет данных;2800000;Нет данных
241374389;1;Промышленный;31.1/19.4/7.0;1/5;Нет данных;1600000;Без ремонта
241374413;1;Кировский;14.0;3/5;Нет данных;635000;Косметический
241374421;1;Железнодорожный;33.0;4/16;Нет данных;2950000;Нет данных
241376014;1;Железнодорожный;53.5/21.0/12.0;4/13; Кирпичный;3850000;Косметический
241382388;2;Кировский;55.0/34.0/12.0;1/14; Кирпичный;2750000;Косметический
241384708;2;Советский;78.0/40.0/13.5;6/10; Кирпичный;4950000;Нет данных
241385117;1;Промышленный;28.0/14.0/8.0;1/9; Кирпичный;1450000;Нет данных
241385118;1;Промышленный;29.0/17.0/5.0;9/9; Кирпичный;1490000;Нет данных
241400793;1;Промышленный;32.0/21.0/5.0;2/2;Нет данных;1250000;Нет данных
241400812;1;Промышленный;31.0/17.0/8.0;1/3;Нет данных;1280000;Нет данных
241400826;3;Ленинский;60.0/46.7/5.1;3/5;Нет данных;3800000;Нет данных
241444248;1;Ленинский;50.0/21.0/10.6;3/16; Кирпичный;4690000;Косметический
241444250;2;Железнодорожный;50.0/25.0/10.0;1/12; Панельный;4050000;Нет данных
241444421;3;Самарский;57.0/44.0/5.0;2/4; Кирпичный;3200000;Нет данных
241444820;3;Самарский;66.0/45.5/8.5;3/5; Кирпичный;5100000;Косметический
241462025;2;Самарский;67.2/42.0/10.0;3/6; Кирпичный;6000000;Нет данных
241462027;1;Железнодорожный;39.2/19.3/7.5;4/9; Панельный;2200000;Нет данных
241462031;1;Железнодорожный;44.0/23.0/12.8;4/15; Кирпичный;4000000;Нет данных
241471774;3;Октябрьский;69.6/26.5/35.0;14/23; Кирпичный;5900000;Косметический
241471891;2;Железнодорожный;45.4/32.5/6.0;5/5; Панельный;2260000;Нет данных
241472035;2;Железнодорожный;50.0/32.0/6.0;5/5; Панельный;3190000;Косметический
241479817;1;Железнодорожный;21.8;6/9;Нет данных;1900000;Нет данных
241506440;2;Октябрьский;55.0;17/25;Нет данных;5500000;Нет данных
241519649;2;Железнодорожный;43.0/28.0/6.0;5/5; Панельный;2500000;Нет данных
241519651;1;Кировский;33.2/18.0/6.0;2/5; Панельный;1650000;Нет данных
241519717;3;Самарский;60.4/36.4/11.4;2/2; Кирпичный;3000000;Косметический
241533492;1;Советский;46.88;10/10; Монолитный;2053350;Нет данных
241533495;1;Советский;33.27;10/10; Монолитный;1426950;Нет данных
241533500;1;Советский;37.7;10/10; Монолитный;1592550;Нет данных
241533503;1;Советский;46.91;9/10; Монолитный;2100360;Нет данных
241533506;1;Советский;51.49;9/10; Монолитный;2245500;Нет данных
241533521;1;Советский;36.02;6/10; Монолитный;1613980;Нет данных
241533526;1;Советский;37.86;6/10; Монолитный;1670850;Нет данных
241533529;1;Советский;34.23;6/10; Монолитный;1542540;Нет данных
241533534;1;Советский;51.63;6/10; Монолитный;2251800;Нет данных
241533543;1;Советский;47.02;4/10; Монолитный;2105420;Нет данных
241533549;1;Советский;33.47;4/10; Монолитный;1435950;Нет данных
241533555;1;Советский;47.02;3/10; Монолитный;2105420;Нет данных
241533558;1;Советский;36.02;3/10; Монолитный;1579640;Нет данных
241533563;1;Советский;33.47;3/10; Монолитный;1435950;Нет данных
241533565;1;Советский;37.86;3/10; Монолитный;1635300;Нет данных
241533569;1;Советский;51.63;3/10; Монолитный;2251800;Нет данных
241533573;1;Советский;47.02;2/10; Монолитный;2059650;Нет данных
241533575;2;Советский;46.08;2/10; Монолитный;2092440;Нет данных
241533576;1;Советский;37.86;2/10; Монолитный;1599750;Нет данных
241533579;1;Советский;51.63;2/10; Монолитный;2251800;Нет данных
241533585;1;Советский;33.32;9/10; Монолитный;1429200;Нет данных
241533587;1;Советский;36.04;2/10; Монолитный;1554750;Нет данных
241533589;1;Советский;34.09;7/10; Монолитный;1535960;Нет данных
241533593;1;Советский;36.05;6/10; Монолитный;1623850;Нет данных
241533599;1;Советский;34.09;8/10; Монолитный;1503280;Нет данных
241533603;1;Советский;33.47;4/10; Монолитный;1503060;Нет данных
241533608;3;Октябрьский;96.04/51.3;14/15; Монолитный;8355480;Нет данных
241533612;3;Октябрьский;96.04/51.3;9/15; Монолитный;8067360;Нет данных
241533626;3;Октябрьский;131.62/74.0;5/15; Монолитный;10792840;Нет данных
241533630;3;Октябрьский;96.04/51.3;4/15; Монолитный;7779240;Нет данных
241533638;3;Октябрьский;96.04/51.3;3/15; Монолитный;7875280;Нет данных
241533642;3;Октябрьский;131.62/74.0;3/15; Монолитный;10661220;Нет данных
241533645;3;Октябрьский;96.04/51.3;2/15; Монолитный;7779240;Нет данных
241533648;2;Октябрьский;63.71/35.9;2/15; Монолитный;5415350;Нет данных
241533652;3;Октябрьский;131.62/74.0;2/15; Монолитный;10529600;Нет данных
241533658;3;Октябрьский;96.04/51.3;14/15; Монолитный;8355480;Нет данных
241533661;3;Октябрьский;96.04/51.3;9/15; Монолитный;8067360;Нет данных
241533665;3;Октябрьский;96.04/51.3;7/15; Монолитный;7971320;Нет данных
241533669;3;Октябрьский;96.04/51.3;5/15; Монолитный;7779240;Нет данных
241533672;3;Октябрьский;131.62/74.0;5/15; Монолитный;10792840;Нет данных
241533678;3;Октябрьский;96.04/51.3;4/15; Монолитный;7779240;Нет данных
241533681;3;Октябрьский;131.62/74.0;4/15; Монолитный;10661220;Нет данных
241533685;3;Октябрьский;96.04/51.3;3/15; Монолитный;7875280;Нет данных
241533688;3;Октябрьский;131.62/74.0;3/15; Монолитный;10661220;Нет данных
241533693;3;Октябрьский;96.04/51.3;2/15; Монолитный;7779240;Нет данных
241533698;2;Октябрьский;63.71/35.9;2/15; Монолитный;5415350;Нет данных
241533701;3;Октябрьский;131.62/74.0;2/15; Монолитный;10529600;Нет данных
241533711;3;Октябрьский;80.95;1/5; Кирпичный;4000000;Нет данных
241533721;2;Октябрьский;62.9;2/5; Кирпичный;3500000;Нет данных
241533725;3;Октябрьский;80.95;1/5; Кирпичный;4000000;Нет данных
241533729;3;Октябрьский;81.04;2/5; Кирпичный;4200000;Нет данных
241533732;3;Октябрьский;81.04;2/5; Кирпичный;4150000;Нет данных
241533736;3;Октябрьский;80.95;1/5; Кирпичный;4000000;Нет данных
241533740;2;Октябрьский;62.9;1/5; Кирпичный;3300000;Нет данных
241533743;3;Октябрьский;81.04;1/5; Кирпичный;4000000;Нет данных
241533756;2;Октябрьский;62.9;4/5; Кирпичный;3400000;Нет данных
241533763;3;Октябрьский;81.04;4/5; Кирпичный;4100000;Нет данных
241533767;2;Октябрьский;63.95;1/5; Кирпичный;3300000;Нет данных
241533771;1;Октябрьский;44.3;1/5; Кирпичный;2400000;Нет данных
241533780;3;Октябрьский;79.59;2/5; Кирпичный;4150000;Нет данных
241533785;2;Октябрьский;64.2;1/5; Кирпичный;3350000;Нет данных
241533788;1;Октябрьский;45.45;1/5; Кирпичный;2400000;Нет данных
241533792;2;Октябрьский;63.95;1/5; Кирпичный;3350000;Нет данных
241533796;1;Октябрьский;45.4;1/5; Кирпичный;2400000;Нет данных
241533800;2;Октябрьский;63.95;1/5; Кирпичный;3350000;Нет данных
241533804;2;Октябрьский;64.2;1/5; Кирпичный;3350000;Нет данных
241533809;2;Октябрьский;63.95;1/5; Кирпичный;3250000;Нет данных
241533816;2;Октябрьский;63.95;3/5; Кирпичный;3550000;Нет данных
241533820;3;Октябрьский;79.59;3/5; Кирпичный;4200000;Нет данных
241533824;2;Октябрьский;63.95;3/5; Кирпичный;3550000;Нет данных
241533836;3;Октябрьский;79.59;3/5; Кирпичный;4200000;Нет данных
241533839;2;Октябрьский;63.95;4/5; Кирпичный;3550000;Нет данных
241533850;3;Самарский;115.2;3/6; Монолитный;11000000;Нет данных
241533853;3;Самарский;113.3;3/6; Монолитный;11000000;Нет данных
241533860;3;Самарский;113.3;4/6; Монолитный;11500000;Нет данных
241533866;3;Самарский;111.8;5/6; Монолитный;12000000;Нет данных
241535516;3;Октябрьский;89.86/51.0/14.9;1/17; Монолитный;4700000;Нет данных
241535519;2;Октябрьский;59.23;1/17; Монолитный;3270000;Нет данных
241535520;1;Октябрьский;42.84;1/17; Монолитный;2350000;Нет данных
241535527;3;Октябрьский;76.4;1/17; Монолитный;4100000;Нет данных
241535530;3;Октябрьский;72.96;2/17; Монолитный;4050000;Нет данных
241535535;3;Октябрьский;76.4;2/17; Монолитный;4350000;Нет данных
241535541;2;Октябрьский;69.48;3/17; Монолитный;3850000;Нет данных
241535553;3;Октябрьский;72.96;7/17; Монолитный;4400000;Нет данных
241535555;2;Октябрьский;69.48;7/17; Монолитный;4000000;Нет данных
241535558;3;Октябрьский;76.4;7/17; Монолитный;4600000;Нет данных
241535564;2;Октябрьский;69.48;8/17; Монолитный;4000000;Нет данных
241535568;3;Октябрьский;76.4;8/17; Монолитный;4600000;Нет данных
241535571;2;Октябрьский;69.48;10/17; Монолитный;4100000;Нет данных
241535573;3;Октябрьский;76.4;10/17; Монолитный;4750000;Нет данных
241535577;1;Октябрьский;42.84;10/17; Монолитный;2650000;Нет данных
241535581;3;Октябрьский;72.96;11/17; Монолитный;4600000;Нет данных
241535584;2;Октябрьский;69.48;11/17; Монолитный;4100000;Нет данных
241535586;3;Октябрьский;76.4;11/17; Монолитный;4750000;Нет данных
241535588;1;Октябрьский;42.84;11/17; Монолитный;2650000;Нет данных
241535590;1;Октябрьский;42.84;12/17; Монолитный;2650000;Нет данных
241535593;3;Октябрьский;76.4;12/17; Монолитный;4750000;Нет данных
241535594;2;Октябрьский;69.48;12/17; Монолитный;4200000;Нет данных
241535598;3;Октябрьский;76.4;13/17; Монолитный;4750000;Нет данных
241535602;1;Октябрьский;42.84;15/17; Монолитный;2650000;Нет данных
241535605;3;Октябрьский;76.4;15/17; Монолитный;4850000;Нет данных
241535607;1;Октябрьский;42.84;17/17; Монолитный;2650000;Нет данных
241535610;3;Октябрьский;90.5;1/17; Монолитный;4500000;Нет данных
241535612;2;Октябрьский;67.89;1/17; Монолитный;3370000;Нет данных
241535615;3;Октябрьский;89.86;2/17; Монолитный;4850000;Нет данных
241535621;3;Октябрьский;79.47;2/17; Монолитный;4400000;Нет данных
241535622;3;Октябрьский;89.86;4/17; Монолитный;5300000;Нет данных
241535623;3;Октябрьский;89.86;5/17; Монолитный;5300000;Нет данных
241535627;1;Октябрьский;40.47;17/17; Монолитный;2600000;Нет данных
241535708;2;Ленинский;79.7/15.6/13.8;2/16; Монолитный;5818100;Нет данных
241535709;2;Ленинский;59.7/31.9/12.5;3/16; Монолитный;5970000;Нет данных
241535710;1;Ленинский;51.8/20.5/13.2;3/16; Монолитный;4921000;Нет данных
241535712;1;Ленинский;50.0/19.9/12.6;3/16; Монолитный;4750000;Нет данных
241535713;1;Ленинский;61.3/22.5/17.6;3/16; Монолитный;5210500;Нет данных
241535714;2;Ленинский;86.3/38.1/17.1;4/16; Монолитный;7335500;Нет данных
241535715;2;Ленинский;60.4/27.2/12.9;4/16; Монолитный;6040000;Нет данных
241535717;1;Ленинский;51.4/20.6/12.7;4/16; Монолитный;4883000;Нет данных
241535720;1;Ленинский;50.1/19.7/12.7;4/16; Монолитный;4759500;Нет данных
241535724;1;Ленинский;61.4/22.5/17.7;4/16; Монолитный;5219000;Нет данных
241535727;2;Ленинский;86.4/38.2/17.0;5/16; Монолитный;7344000;Нет данных
241535731;2;Ленинский;60.4/27.2/12.9;5/16; Монолитный;6040000;Нет данных
241535734;1;Ленинский;51.8/20.5/13.2;5/16; Монолитный;4921000;Нет данных
241535737;1;Ленинский;50.3/19.7/13.0;5/16; Монолитный;4778500;Нет данных
241535738;1;Ленинский;61.5/22.4/17.9;5/16; Монолитный;5227500;Нет данных
241535741;2;Ленинский;86.4/38.2/17.0;6/16; Монолитный;7344000;Нет данных
241535745;2;Ленинский;60.4/27.2/12.9;6/16; Монолитный;6040000;Нет данных
241535748;1;Ленинский;51.8/20.5/13.2;6/16; Монолитный;4921000;Нет данных
241535750;1;Ленинский;50.2/19.8/12.9;6/16; Монолитный;4769000;Нет данных
241535751;1;Ленинский;61.5/22.4/17.9;6/16; Монолитный;5227500;Нет данных
241535753;2;Ленинский;86.4/38.2/17.0;7/16; Монолитный;7344000;Нет данных
241535756;2;Ленинский;59.6/31.9/12.7;7/16; Монолитный;5960000;Нет данных
241535758;1;Ленинский;51.4/20.6/12.7;7/16; Монолитный;4883000;Нет данных
241535762;1;Ленинский;50.0/19.9/12.6;7/16; Монолитный;4750000;Нет данных
241535763;1;Ленинский;61.3/22.5/17.6;7/16; Монолитный;5210500;Нет данных
241535767;2;Ленинский;86.3/38.1/17.1;8/16; Монолитный;7335500;Нет данных
241535768;2;Ленинский;59.4/31.6/12.8;8/16; Монолитный;5940000;Нет данных
241535769;1;Ленинский;51.3/20.6/12.8;8/16; Монолитный;4873500;Нет данных
241535772;1;Ленинский;50.1/19.7/12.7;8/16; Монолитный;4759500;Нет данных
241535773;1;Ленинский;61.3/22.5/17.6;8/16; Монолитный;5210500;Нет данных
241535774;2;Ленинский;59.3/32.0/12.6;9/16; Монолитный;5930000;Нет данных
241535775;1;Ленинский;51.1/20.4/12.7;9/16; Монолитный;4854500;Нет данных
241535776;1;Ленинский;50.1/19.7/12.7;9/16; Монолитный;4759500;Нет данных
241535777;1;Ленинский;61.5/22.4/17.9;9/16; Монолитный;5227500;Нет данных
241535778;1;Ленинский;51.2/20.9/12.8;12/16; Монолитный;4864000;Нет данных
241535779;1;Ленинский;50.1/19.7/12.7;12/16; Монолитный;4759500;Нет данных
241535782;1;Ленинский;61.1/22.4/17.9;12/16; Монолитный;5193500;Нет данных
241535783;1;Ленинский;50.8/20.4/12.8;13/16; Монолитный;4826000;Нет данных
241535784;1;Ленинский;50.0/19.9/12.6;13/16; Монолитный;4750000;Нет данных
241535785;1;Ленинский;61.1/22.4/17.9;13/16; Монолитный;5193500;Нет данных
241535786;1;Ленинский;50.7/20.8/12.6;14/16; Монолитный;4816500;Нет данных
241535787;1;Ленинский;49.6/19.7/12.7;14/16; Монолитный;4712000;Нет данных
241535792;1;Ленинский;61.3/22.5/17.6;14/16; Монолитный;5210500;Нет данных
241543968;1;Советский;51.49;7/10; Монолитный;2245500;Нет данных
241545579;2;Ленинский;86.3/38.1/17.1;9/16; Монолитный;7335500;Нет данных
241545997;1;Октябрьский;44.15;4/5; Кирпичный;2500000;Нет данных
241546008;3;Октябрьский;81.04;4/5; Кирпичный;4200000;Нет данных
241546014;2;Октябрьский;62.9;4/5; Кирпичный;3500000;Нет данных
241546021;3;Октябрьский;79.59;2/5; Кирпичный;4200000;Нет данных
241546023;1;Октябрьский;45.45;2/5; Кирпичный;2550000;Нет данных
241546028;2;Октябрьский;63.95;2/5; Кирпичный;3600000;Нет данных
241546030;1;Октябрьский;36.4;3/17; Монолитный;2450000;Нет данных
241547166;1;Промышленный;21.0/11.7/4.4;5/9; Кирпичный;1265000;Нет данных
241550360;2;Железнодорожный;51.0/13.0/19.0;15/16; Кирпичный;4663000;Евроремонт
241577558;1;Промышленный;21.2/17.8;5/5; Кирпичный;970000;Нет данных
241581056;3;Ленинский;96.0/70.0/15.0;2/10; Кирпичный;16800000;Дизайнерский
241600748;2;Ленинский;70.49/39.3/12.3;16/26; Монолитный;4865000;Нет данных
241607024;2;Промышленный;38.0/30.0/6.0;7/9; Кирпичный;1350000;Нет данных
241607035;2;Железнодорожный;44.0/30.0/6.0;4/5; Кирпичный;2850000;Нет данных
241631820;2;Железнодорожный;42.0/25.0/6.0;4/9; Кирпичный;2350000;Косметический
241631952;2;Промышленный;51.0/30.0/8.2;3/3; Кирпичный;1880000;Нет данных
241654403;2;Промышленный;61.2/40.0/12.2;3/8; Кирпичный;5500000;Евроремонт
241668787;1;Кировский;30.7/17.0/6.0;4/5; Панельный;1590000;Без ремонта
241671194;1;Красноглинский;35.1/18.0/11.0;3/3; Кирпичный;1560000;Евроремонт
241687734;2;Кировский;51.4/31.0/7.0;2/2; Кирпичный;1650000;Косметический
241687796;2;Самарский;54.3/31.8/9.1;2/8; Кирпичный;5300000;Нет данных
241689085;1;Промышленный;20.41/4.0;9/16; Монолитный;945000;Нет данных
241689614;1;Промышленный;38.0/15.0/9.0;4/16; Монолитный;1640000;Нет данных
241690085;2;Промышленный;53.0/9.0;6/16; Монолитный;2400000;Нет данных
241691855;1;Советский;36.0/11.0;5/23; Монолитный;1787000;Нет данных
241693090;1;Кировский;27.7/14.4/6.8;3/9;Нет данных;1900000;Нет данных
241693322;1;Промышленный;49.0/15.0/11.0;12/18; Монолитный;2309000;Нет данных
241693951;2;Железнодорожный;61.0/32.0/9.0;2/9;Нет данных;3900000;Без ремонта
241694943;2;Промышленный;67.0/31.0/11.0;14/18; Монолитный;3350000;Нет данных
241696142;3;Ленинский;70.0;12/12;Нет данных;5250000;Косметический
241701918;3;Октябрьский;141.0;7/20;Нет данных;10500000;Нет данных
241702674;1;Куйбышевский;50.54/18.3/16.1;10/24; Монолитный;2274300;Нет данных
241702940;1;Куйбышевский;41.01/16.0/13.6;2/24; Монолитный;1804440;Нет данных
241702949;1;Куйбышевский;42.3/16.6/14.9;3/24; Монолитный;1818900;Нет данных
241702960;1;Куйбышевский;42.3/16.6/14.9;5/24; Монолитный;1861200;Нет данных
241702969;1;Куйбышевский;42.3/16.6/14.9;6/24; Монолитный;1861200;Нет данных
241702985;1;Куйбышевский;42.3/16.6/14.9;8/24; Монолитный;1903500;Нет данных
241703001;1;Куйбышевский;42.1/16.6/14.6;10/24; Монолитный;1894500;Нет данных
241703012;1;Куйбышевский;42.1/16.6/14.6;11/24; Монолитный;1894500;Нет данных
241703020;1;Куйбышевский;42.1/16.6/14.6;12/24; Монолитный;1915550;Нет данных
241703026;1;Куйбышевский;42.1/16.6/14.6;13/24; Монолитный;1915550;Нет данных
241703033;1;Куйбышевский;42.1/16.6/14.6;14/24; Монолитный;1915550;Нет данных
241703044;1;Куйбышевский;42.1/16.6/14.6;16/24; Монолитный;1915550;Нет данных
241703050;1;Куйбышевский;41.84/16.6/14.3;17/24; Монолитный;1903720;Нет данных
241703060;1;Куйбышевский;41.84/16.6/14.3;18/24; Монолитный;1903720;Нет данных
241703069;1;Куйбышевский;41.84/16.6/14.3;20/24; Монолитный;1924640;Нет данных
241703074;1;Куйбышевский;41.84/16.6/14.3;21/24; Монолитный;1924640;Нет данных
241703080;1;Куйбышевский;41.84/16.6/14.3;22/24; Монолитный;1924640;Нет данных
241703087;1;Куйбышевский;41.66/16.0/13.6;23/24; Монолитный;1916360;Нет данных
241703093;1;Куйбышевский;41.83/16.0/13.6;24/24; Монолитный;1924180;Нет данных
241704438;2;Промышленный;47.0/29.7/7.4;2/2; Кирпичный;1850000;Нет данных
241711701;2;Железнодорожный;42.4/26.5/6.0;5/5; Кирпичный;2850000;Нет данных
241724050;1;Промышленный;30.0;8/9;Нет данных;1450000;Косметический
241724057;2;Самарский;50.0;1/3;Нет данных;3200000;Косметический
241738990;1;Промышленный;39.0/19.0/9.4;7/9; Панельный;2580000;Косметический
241742824;1;Советский;38.3/15.8/11.2;9/25; Монолитный;1876700;Нет данных
241742827;1;Советский;38.3/15.8/11.2;14/25; Монолитный;1922660;Нет данных
241742831;1;Советский;36.62/16.9/9.1;4/25; Монолитный;1765084;Нет данных
241742838;1;Советский;36.34/13.2/11.3;8/25; Монолитный;1787928;Нет данных
241742839;1;Советский;38.3/15.8/11.2;8/25; Монолитный;1884360;Нет данных
241751015;2;Самарский;38.0/21.0/8.0;2/2;Нет данных;2300000;Нет данных
241751019;2;Самарский;45.0/15.0/6.0;2/2;Нет данных;2500000;Нет данных
241782438;2;Промышленный;65.0/35.5/11.1;12/24; Монолитный;4150000;Без ремонта
241786009;1;Октябрьский;47.6/18.8/11.1;6/20; Монолитный;3790000;Косметический
241787605;1;Кировский;22.5/15.0/4.0;2/5; Кирпичный;890000;Косметический
241798263;1;Промышленный;18.0/12.0/4.0;3/5;Нет данных;1200000;Косметический
241820098;2;Железнодорожный;50.0/28.0/10.0;12/12;Нет данных;4250000;Нет данных
241820101;3;Железнодорожный;58.5/38.0/7.0;1/2;Нет данных;3000000;Нет данных
241821531;1;Самарский;40.8/16.8/13.2;3/10; Монолитный;3950000;Евроремонт
241829434;3;Железнодорожный;56.1/41.0/5.1;3/5; Панельный;2580000;Без ремонта
241838552;1;Промышленный;37.7/16.0/9.0;1/3; Кирпичный;1900000;Нет данных
241853981;2;Ленинский;67.0/10.0;7/10;Нет данных;5000000;Косметический
241880675;2;Ленинский;40.0;4/5;Нет данных;3400000;Косметический
241880685;2;Железнодорожный;50.2/27.8/8.2;5/5;Нет данных;2500000;Косметический
241902612;2;Самарский;68.8/33.5/12.1;4/6;Нет данных;5850000;Евроремонт
241913911;1;Кировский;21.0/12.0/5.0;3/9; Кирпичный;1500000;Нет данных
241913913;2;Кировский;45.4/30.0/6.1;2/4; Кирпичный;1980000;Нет данных
241913916;1;Ленинский;29.2/15.5/6.0;1/5; Кирпичный;2650000;Нет данных
241914044;3;Железнодорожный;57.1/37.0/9.3;1/9; Кирпичный;4500000;Косметический
241914537;1;Железнодорожный;30.0/18.0/6.0;2/5; Кирпичный;2050000;Косметический
241916880;3;Железнодорожный;62.4/8.1;5/9; Блочный;3500000;Нет данных
241916888;3;Железнодорожный;71.6/9.3;10/10; Панельный;4990000;Нет данных
241920179;1;Октябрьский;45.4;2/5; Кирпичный;2600000;Нет данных
241923825;1;Самарский;70.9/17.6/9.0;4/5; Кирпичный;1000000;Косметический
241926975;1;Ленинский;48.8/12.0;15/20; Монолитный;3800000;Без ремонта
241927892;1;Октябрьский;46.9;4/10;Нет данных;3500000;Нет данных
241938188;2;Железнодорожный;51.0/28.0/9.0;10/22; Монолитный;3800000;Нет данных
241956351;1;Кировский;22.0/13.0/4.5;4/9;Нет данных;1650000;Нет данных
241974905;2;Ленинский;40.0/27.4/5.7;5/5; Кирпичный;3400000;Дизайнерский
241974917;1;Самарский;28.0/18.3/5.8;2/2;Нет данных;1300000;Нет данных
241975241;3;Советский;82.0/56.0/9.0;2/4; Кирпичный;5200000;Евроремонт
241975857;2;Ленинский;45.0/30.0/6.0;4/5; Кирпичный;3200000;Косметический
241975926;1;Красноглинский;32.0/19.0/5.4;4/4; Панельный;1590000;Косметический
241978018;1;Промышленный;33.9/17.5/11.4;3/9;Нет данных;1400000;Нет данных
241981592;1;Кировский;48.0/23.0/12.0;5/5; Кирпичный;2250000;Евроремонт
242000295;1;Промышленный;32.1/18.0/5.5;5/5; Панельный;1650000;Нет данных
242000299;2;Промышленный;27.0/19.0/3.0;4/5; Кирпичный;1550000;Нет данных
242000315;1;Октябрьский;40.6/20.0/8.0;1/4; Кирпичный;2545000;Без ремонта
242000316;1;Октябрьский;40.6/21.0/9.2;2/4; Кирпичный;3235000;Без ремонта
242000386;2;Красноглинский;53.0/32.0/10.0;1/3; Кирпичный;2480000;Косметический
242008237;1;Железнодорожный;38.0/19.5/9.5;5/9; Панельный;3200000;Евроремонт
242008869;1;Самарский;24.0/14.0/8.0;1/2; Кирпичный;1260000;Косметический
242008883;2;Самарский;44.2/15.3/6.6;2/2; Кирпичный;2500000;Косметический
242013903;2;Ленинский;45.3/27.0/7.7;7/9; Панельный;3590000;Нет данных
242013911;1;Промышленный;36.0/20.0/9.0;5/5; Кирпичный;1600000;Нет данных
242013912;1;Железнодорожный;49.0/26.2/12.2;8/25; Монолитный;3500000;Нет данных
242023617;1;Ленинский;42.1/18.1/10.4;3/16; Монолитно-кирпичный;3550000;Без ремонта
242033040;1;Железнодорожный;31.3;1/5;Нет данных;2500000;Косметический
242069877;3;Промышленный;81.0/44.0/12.0;5/18; Монолитный;4055000;Нет данных
242076057;2;Железнодорожный;57.2/7.0;7/8; Кирпичный;3550000;Нет данных
242097535;1;Кировский;38.5/19.0/6.0;5/9; Кирпичный;2180000;Нет данных
242097750;2;Ленинский;49.8/29.8/9.4;4/12; Панельный;3500000;Нет данных
242100290;1;Промышленный;31.7/17.0/6.0;4/9; Панельный;1950000;Косметический
242125681;3;Ленинский;139.0/60.0/40.0;9/10; Кирпичный;24000000;Косметический
242135193;1;Железнодорожный;34.0/19.3/6.0;1/5; Панельный;1600000;Без ремонта
242146815;1;Октябрьский;32.1;6/9;Нет данных;3000000;Нет данных
242146816;1;Советский;30.0;3/5;Нет данных;1810000;Нет данных
242148594;3;Железнодорожный;74.5/47.0/9.5;12/12;Нет данных;4000000;Нет данных
242149319;1;Железнодорожный;48.7;8/12; Кирпичный;3500000;Евроремонт
242149320;2;Железнодорожный;47.0;2/5; Кирпичный;2700000;Нет данных
242156468;2;Промышленный;48.7/30.0/9.0;5/9; Панельный;3550000;Косметический
242159195;1;Советский;36.34/13.2/11.3;13/25; Монолитный;1824268;Нет данных
242167730;2;Железнодорожный;44.0/30.0/5.0;4/5; Кирпичный;2650000;Нет данных
242171196;1;Куйбышевский;40.58/15.0/12.0;11/24; Монолитный;2318709;Нет данных
242171197;1;Куйбышевский;42.32/17.0/13.0;6/24; Монолитный;2346969;Нет данных
242171833;2;Октябрьский;70.0/31.8/13.0;15/15; Кирпичный;6000000;Без ремонта
242186518;1;Железнодорожный;28.3/17.0/6.0;3/5; Панельный;2550000;Нет данных
242191621;1;Железнодорожный;33.0/18.0/6.5;1/5; Панельный;1790000;Косметический
242206670;3;Октябрьский;107.0/50.0/13.0;15/15; Кирпичный;8100000;Без ремонта
